Country,Country Code,Indicator,Indicator Code,Year,Value
Panama,PAN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,18.64009421
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2010,7633523
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,10.12845407
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1866.868899
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2010,14250786675
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,63.056
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,6.013608936
Papua New Guinea,PNG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,
Papua New Guinea,PNG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,
Paraguay,PRY,"Population, total",SP.POP.TOTL,2010,5737971
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,11.09523127
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,4750.962737
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2010,27260886405
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,72.551
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,4.651162791
Paraguay,PRY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,23.64626254
Paraguay,PRY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,34.84458096
Peru,PER,"Population, total",SP.POP.TOTL,2010,29086019
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,8.332459107
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,5072.11494
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2010,1.47528E+11
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,72.886
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.528320597
Peru,PER,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,3.232102056
Peru,PER,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,26.5804226
Philippines,PHL,"Population, total",SP.POP.TOTL,2010,96337125
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.33449996
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,2162.913759
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2010,2.08369E+11
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,68.883
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,3.789836348
Philippines,PHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,20.30773106
Philippines,PHL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,20.74706239
Poland,POL,"Population, total",SP.POP.TOTL,2010,38042794
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.168927483
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,12567.73177
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2010,4.78112E+11
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,76.24634146
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,2.580693703
Poland,POL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,12.58972256
Poland,POL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,14.7093473
Portugal,PRT,"Population, total",SP.POP.TOTL,2010,10573100
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.737624536
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,22551.9351
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2010,2.38444E+11
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.02682927
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.402572899
Portugal,PRT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,9.177652319
Portugal,PRT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,7.78901374
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,2010,1076208648
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.908841879
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,39869.23542
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2010,4.29076E+13
Post-demographic dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.67854055
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.996212367
Post-demographic dividend,PST,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,11.90661559
Post-demographic dividend,PST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,11.44425876
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,2010,751639870
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.672655807
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1422.25839
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2010,1.06903E+12
Pre-demographic dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,57.12205094
Pre-demographic dividend,PRE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,3.976552885
Pre-demographic dividend,PRE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,4.474256167
Pre-demographic dividend,PRE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,6.616487797
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,2010,3724465
Puerto Rico (US),PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-0.413254119
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,26414.88106
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2010,98381300000
Puerto Rico (US),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,78.717
Puerto Rico (US),PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,
Puerto Rico (US),PRI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,
Puerto Rico (US),PRI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,
Qatar,QAT,"Population, total",SP.POP.TOTL,2010,1616832
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,16.73155585
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,77387.29364
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2010,1.25122E+11
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.444
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,-2.425256752
Qatar,QAT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,27.29828571
Qatar,QAT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,1.698741083
Romania,ROU,"Population, total",SP.POP.TOTL,2010,20246871
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-3.905811573
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,8399.537423
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2010,1.70064E+11
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,73.45853659
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,6.091416686
Romania,ROU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,15.62054082
Romania,ROU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,13.07532809
Russian Federation,RUS,"Population, total",SP.POP.TOTL,2010,142849468
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.499999999
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,10674.99023
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2010,1.52492E+12
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,68.84121951
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,6.849392303
Russian Federation,RUS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,7
Russian Federation,RUS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,25.8
Rwanda,RWA,"Population, total",SP.POP.TOTL,2010,10317553
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,7.33465645
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,586.5999504
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2010,6052276078
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,62.804
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,-0.246128693
Rwanda,RWA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,8.433734935
Rwanda,RWA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,2.355250248
Samoa,WSM,"Population, total",SP.POP.TOTL,2010,193023
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.124719923
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,3524.247925
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2010,680260907.2
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,71.451
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,0.777007269
Samoa,WSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,-1.65184353
Samoa,WSM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,4.751083311
San Marino,SMR,"Population, total",SP.POP.TOTL,2010,33270
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-5.473684211
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,56543.19056
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2010,1881191950
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,83.464
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,2.585418156
San Marino,SMR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,
San Marino,SMR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2010,181802
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.448455229
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1045.209582
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2010,190021192.5
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,63.867
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,13.34005235
Sao Tome and Principe,STP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,22.59093785
Sao Tome and Principe,STP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,22.45237462
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2010,23978487
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.039515082
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,22028.39014
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2010,5.28207E+11
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.616
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,5.33941733
Saudi Arabia,SAU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,4.35385045
Saudi Arabia,SAU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,6.565107774
Senegal,SEN,"Population, total",SP.POP.TOTL,2010,12635413
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.390889253
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1275.883575
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2010,16121315909
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,64.221
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.228681197
Senegal,SEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,-0.802141352
Senegal,SEN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,-1.388328943
Serbia,SRB,"Population, total",SP.POP.TOTL,2010,7291436
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.610972814
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,5970.926609
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2010,43536629233
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,74.33658537
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,6.142553602
Serbia,SRB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,16.86086936
Serbia,SRB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,2.753430248
Seychelles,SYC,"Population, total",SP.POP.TOTL,2010,89770
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,4.505132043
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,10934.79495
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2010,981616542.3
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,73.19756098
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,-2.404638751
Seychelles,SYC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,-4.750565707
Seychelles,SYC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,9.077687491
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2010,6222714
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.355665958
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,685.0396735
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2010,4262805967
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,51.927
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,7.185662757
Sierra Leone,SLE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,19.42711805
Sierra Leone,SLE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,21.89972959
Singapore,SGP,"Population, total",SP.POP.TOTL,2010,5076732
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,14.51974971
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,47236.68308
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2010,2.39808E+11
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.54146341
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,2.828845276
Singapore,SGP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,17.78766503
Singapore,SGP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,16.30672172
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2010,33794
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.199992692
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,26403.81437
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2010,892290502.8
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,74.821
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.338576217
Sint Maarten (Dutch part),SXM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,
Sint Maarten (Dutch part),SXM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2010,5391428
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.790581591
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,16899.44868
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2010,91112160801
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.11219512
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,0.957018133
Slovak Republic,SVK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,18.03675475
Slovak Republic,SVK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,17.60064668
Slovenia,SVN,"Population, total",SP.POP.TOTL,2010,2048583
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.112137193
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,23329.84177
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2010,47793117241
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.42195122
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.801170221
Slovenia,SVN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,10.32286359
Slovenia,SVN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,6.952385133
Small states,SST,"Population, total",SP.POP.TOTL,2010,17575200
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.095246127
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,9799.551809
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2010,1.72229E+11
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,69.69331189
Small states,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,2.999366305
Small states,SST,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,11.47365249
Small states,SST,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,9.860729736
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2010,532968
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,9.708172355
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1685.145358
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2010,898128551.3
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,68.669
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,1.051481633
Solomon Islands,SLB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,32.72548776
Solomon Islands,SLB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,52.229133
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,2010,12261756
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,6.694351926
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,219.2024539
"Somalia, Fed. Rep.",SOM,GDP (current US$),NY.GDP.MKTP.CD,2010,2687807004
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,48.9
"Somalia, Fed. Rep.",SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,
"Somalia, Fed. Rep.",SOM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,
"Somalia, Fed. Rep.",SOM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,
South Africa,ZAF,"Population, total",SP.POP.TOTL,2010,52344051
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.039732881
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,7973.471958
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2010,4.17364E+11
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,58.886
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,4.06749556
South Africa,ZAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,7.718008179
South Africa,ZAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,10.79374151
South Asia,SAS,"Population, total",SP.POP.TOTL,2010,1444967010
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,8.194403517
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1294.027344
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2010,1.86983E+12
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,67.35250684
South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,7.581529776
South Asia,SAS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,17.8830873
South Asia,SAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2010,14.77719148
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,2010,1444967010
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,8.194403517
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2010,1294.027344
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2010,1.86983E+12
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,67.35250684
South Asia (IDA & IBRD),TSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2010,7.581529776
